D (mm),B (mm),B1 (mm),t (mm),Lsl (mm),Wsl (mm),Ssl (mm),Bsl (mm),N,n,Fy (MPa),BC,r (mm),a/h,hst (mm),Vcr (N)
250,65,13,2,75,7,100,9.5,2,8,500,2,4,1,0,12473.9
250,65,13,2,90,7,100,9.5,2,8,500,2,4,1,0,9770.8
250,65,13,2,60,3,100,9.5,1,12,500,2,4,1,0,37422.4
250,65,13,2,75,3,100,9.5,1,12,500,2,4,1,0,18412.7
250,65,13,2,90,3,100,9.5,1,12,500,2,4,1,0,11132.6
250,65,13,2,60,5,100,9.5,1,12,500,2,4,1,0,30268.2
250,65,13,2,75,5,100,9.5,1,12,500,2,4,1,0,13853.6
250,65,13,2,90,5,100,9.5,1,12,500,2,4,1,0,9580.4
250,65,13,2,60,7,100,9.5,1,12,500,2,4,1,0,20184.6
250,65,13,2,75,7,100,9.5,1,12,500,2,4,1,0,10682.9
250,65,13,2,90,7,100,9.5,1,12,500,2,4,1,0,8759.0
250,65,13,2,60,3,100,9.5,2,12,500,2,4,1,0,39137.9
250,65,13,2,75,3,100,9.5,2,12,500,2,4,1,0,16782.4
250,65,13,2,90,3,100,9.5,2,12,500,2,4,1,0,9463.2
250,65,13,2,60,5,100,9.5,2,12,500,2,4,1,0,32496.7
250,65,13,2,75,5,100,9.5,2,12,500,2,4,1,0,12486.0
250,65,13,2,90,5,100,9.5,2,12,500,2,4,1,0,7841.6
250,65,13,2,60,7,100,9.5,2,12,500,2,4,1,0,21347.0
250,65,13,2,75,7,100,9.5,2,12,500,2,4,1,0,10035.8
250,65,13,2,90,7,100,9.5,2,12,500,2,4,1,0,6794.1
250,65,13,3,60,3,100,9.5,1,6,500,2,6,1,0,152256.0
250,65,13,3,75,3,100,9.5,1,6,500,2,6,1,0,94416.6
250,65,13,3,90,3,100,9.5,1,6,500,2,6,1,0,66000.1
250,65,13,3,60,5,100,9.5,1,6,500,2,6,1,0,134935.1
250,65,13,3,75,5,100,9.5,1,6,500,2,6,1,0,71673.2
250,65,13,3,90,5,100,9.5,1,6,500,2,6,1,0,51037.5
250,65,13,3,60,7,100,9.5,1,6,500,2,6,1,0,99117.0
250,65,13,3,75,7,100,9.5,1,6,500,2,6,1,0,47389.4
250,65,13,3,90,7,100,9.5,1,6,500,2,6,1,0,39817.7
250,65,13,3,60,3,100,9.5,2,6,500,2,6,1,0,149851.5
250,65,13,3,75,3,100,9.5,2,6,500,2,6,1,0,84834.9
250,65,13,3,90,3,100,9.5,2,6,500,2,6,1,0,57993.0
250,65,13,3,60,5,100,9.5,2,6,500,2,6,1,0,139993.0
250,65,13,3,75,5,100,9.5,2,6,500,2,6,1,0,64228.6
250,65,13,3,90,5,100,9.5,2,6,500,2,6,1,0,46544.0
250,65,13,3,60,7,100,9.5,2,6,500,2,6,1,0,119655.9
250,65,13,3,75,7,100,9.5,2,6,500,2,6,1,0,45023.4
250,65,13,3,90,7,100,9.5,2,6,500,2,6,1,0,31385.3
250,65,13,3,60,3,100,9.5,1,8,500,2,6,1,0,144530.2
250,65,13,3,75,3,100,9.5,1,8,500,2,6,1,0,72985.4
250,65,13,3,90,3,100,9.5,1,8,500,2,6,1,0,51941.4
250,65,13,3,60,5,100,9.5,1,8,500,2,6,1,0,121836.3
250,65,13,3,75,5,100,9.5,1,8,500,2,6,1,0,56152.1
250,65,13,3,90,5,100,9.5,1,8,500,2,6,1,0,42696.5
250,65,13,3,60,7,100,9.5,1,8,500,2,6,1,0,85383.8
250,65,13,3,75,7,100,9.5,1,8,500,2,6,1,0,40467.9
250,65,13,3,90,7,100,9.5,1,8,500,2,6,1,0,30326.4
250,65,13,3,60,3,100,9.5,2,8,500,2,6,1,0,142289.9
250,65,13,3,75,3,100,9.5,2,8,500,2,6,1,0,71823.6
250,65,13,3,90,3,100,9.5,2,8,500,2,6,1,0,49550.1
250,65,13,3,60,5,100,9.5,2,8,500,2,6,1,0,127381.6
250,65,13,3,75,5,100,9.5,2,8,500,2,6,1,0,54392.0
250,65,13,3,90,5,100,9.5,2,8,500,2,6,1,0,41625.2
250,65,13,3,60,7,100,9.5,2,8,500,2,6,1,0,93109.0
250,65,13,3,75,7,100,9.5,2,8,500,2,6,1,0,40705.2
250,65,13,3,90,7,100,9.5,2,8,500,2,6,1,0,30660.5
250,65,13,3,60,3,100,9.5,1,12,500,2,6,1,0,122906.2
250,65,13,3,75,3,100,9.5,1,12,500,2,6,1,0,54639.2
250,65,13,3,90,3,100,9.5,1,12,500,2,6,1,0,40592.1
250,65,13,3,60,5,100,9.5,1,12,500,2,6,1,0,98828.3
250,65,13,3,75,5,100,9.5,1,12,500,2,6,1,0,42860.0
250,65,13,3,90,5,100,9.5,1,12,500,2,6,1,0,35301.1
250,65,13,3,60,7,100,9.5,1,12,500,2,6,1,0,65379.1
250,65,13,3,75,7,100,9.5,1,12,500,2,6,1,0,34628.6
250,65,13,3,90,7,100,9.5,1,12,500,2,6,1,0,20749.4
250,65,13,3,60,3,100,9.5,2,12,500,2,6,1,0,127953.8
250,65,13,3,75,3,100,9.5,2,12,500,2,6,1,0,50006.8
250,65,13,3,90,3,100,9.5,2,12,500,2,6,1,0,34761.1
250,65,13,3,60,5,100,9.5,2,12,500,2,6,1,0,105504.9
250,65,13,3,75,5,100,9.5,2,12,500,2,6,1,0,39401.8
250,65,13,3,90,5,100,9.5,2,12,500,2,6,1,0,29324.3
250,65,13,3,60,7,100,9.5,2,12,500,2,6,1,0,69643.5
250,65,13,3,75,7,100,9.5,2,12,500,2,6,1,0,33455.6
250,65,13,3,90,7,100,9.5,2,12,500,2,6,1,0,20289.3
150,20,13,2,60,3,100,9.5,1,6,500,2,4,1,0,52790.6
150,20,13,2,90,3,100,9.5,1,6,500,2,4,1,0,19068.6
150,20,13,2,60,7,100,9.5,1,6,500,2,4,1,0,38783.0
150,20,13,2,90,7,100,9.5,1,6,500,2,4,1,0,10589.0
150,20,13,2,60,3,100,9.5,2,6,500,2,4,1,0,54423.5
150,20,13,2,90,3,100,9.5,2,6,500,2,4,1,0,14825.2
150,20,13,2,60,7,100,9.5,2,6,500,2,4,1,0,42166.5
150,20,13,2,90,7,100,9.5,2,6,500,2,4,1,0,9329.3
150,70,13,2,60,3,100,9.5,1,6,500,2,4,1,0,58085.2
150,70,13,2,90,3,100,9.5,1,6,500,2,4,1,0,21984.5
150,70,13,2,60,7,100,9.5,1,6,500,2,4,1,0,42527.8
150,70,13,2,90,7,100,9.5,1,6,500,2,4,1,0,12956.1
150,70,13,2,60,3,100,9.5,2,6,500,2,4,1,0,59740.9
150,70,13,2,90,3,100,9.5,2,6,500,2,4,1,0,16609.7
150,70,13,2,60,7,100,9.5,2,6,500,2,4,1,0,43555.9
150,70,13,2,90,7,100,9.5,2,6,500,2,4,1,0,11286.2
150,45,0,2,60,3,100,9.5,1,6,500,2,4,1,0,58212.3
150,45,0,2,90,3,100,9.5,1,6,500,2,4,1,0,21118.9
150,45,0,2,60,7,100,9.5,1,6,500,2,4,1,0,41525.7
150,45,0,2,90,7,100,9.5,1,6,500,2,4,1,0,12233.8
150,45,0,2,60,3,100,9.5,2,6,500,2,4,1,0,57676.6
150,45,0,2,90,3,100,9.5,2,6,500,2,4,1,0,16117.1
150,45,0,2,60,7,100,9.5,2,6,500,2,4,1,0,43409.6
150,45,0,2,90,7,100,9.5,2,6,500,2,4,1,0,10727.6
150,20,0,2,60,3,100,9.5,1,6,500,2,4,1,0,51599.1
150,20,0,2,90,3,100,9.5,1,6,500,2,4,1,0,18949.1
150,20,0,2,60,7,100,9.5,1,6,500,2,4,1,0,38635.2
150,20,0,2,90,7,100,9.5,1,6,500,2,4,1,0,10508.2
150,20,0,2,60,3,100,9.5,2,6,500,2,4,1,0,52800.1
150,20,0,2,90,3,100,9.5,2,6,500,2,4,1,0,14832.8
150,20,0,2,60,7,100,9.5,2,6,500,2,4,1,0,42483.3
150,20,0,2,90,7,100,9.5,2,6,500,2,4,1,0,9354.8
150,70,0,2,60,3,100,9.5,1,6,500,2,4,1,0,58125.3
150,70,0,2,90,3,100,9.5,1,6,500,2,4,1,0,21989.0
150,70,0,2,60,7,100,9.5,1,6,500,2,4,1,0,42462.3
150,70,0,2,90,7,100,9.5,1,6,500,2,4,1,0,12942.9
150,70,0,2,60,3,100,9.5,2,6,500,2,4,1,0,63124.8
150,70,0,2,90,3,100,9.5,2,6,500,2,4,1,0,16570.1
150,70,0,2,60,7,100,9.5,2,6,500,2,4,1,0,43438.8
150,70,0,2,90,7,100,9.5,2,6,500,2,4,1,0,11231.7
150,45,26,2,60,3,100,9.5,1,6,500,2,4,1,0,56820.7
150,45,26,2,90,3,100,9.5,1,6,500,2,4,1,0,21424.7
150,45,26,2,60,7,100,9.5,1,6,500,2,4,1,0,41948.4
150,45,26,2,90,7,100,9.5,1,6,500,2,4,1,0,12556.9
150,45,26,2,60,3,100,9.5,2,6,500,2,4,1,0,58830.8
150,45,26,2,90,3,100,9.5,2,6,500,2,4,1,0,16569.2
150,45,26,2,60,7,100,9.5,2,6,500,2,4,1,0,43970.6
150,45,26,2,90,7,100,9.5,2,6,500,2,4,1,0,11280.7
150,20,26,2,60,3,100,9.5,1,6,500,2,4,1,0,52897.0
150,20,26,2,90,3,100,9.5,1,6,500,2,4,1,0,19168.1
150,20,26,2,60,7,100,9.5,1,6,500,2,4,1,0,38880.5
150,20,26,2,90,7,100,9.5,1,6,500,2,4,1,0,10796.7
150,20,26,2,60,3,100,9.5,2,6,500,2,4,1,0,54727.5
150,20,26,2,90,3,100,9.5,2,6,500,2,4,1,0,15194.4
150,20,26,2,60,7,100,9.5,2,6,500,2,4,1,0,42507.4
150,20,26,2,90,7,100,9.5,2,6,500,2,4,1,0,9893.4
150,70,26,2,60,3,100,9.5,1,6,500,2,4,1,0,58450.2
150,70,26,2,90,3,100,9.5,1,6,500,2,4,1,0,22301.7
150,70,26,2,60,7,100,9.5,1,6,500,2,4,1,0,42942.4
150,70,26,2,90,7,100,9.5,1,6,500,2,4,1,0,13235.1
150,70,26,2,60,3,100,9.5,2,6,500,2,4,1,0,60136.3
150,70,26,2,90,3,100,9.5,2,6,500,2,4,1,0,16939.7
150,70,26,2,60,7,100,9.5,2,6,500,2,4,1,0,44030.5
150,70,26,2,90,7,100,9.5,2,6,500,2,4,1,0,11659.4
250,35,13,2,60,3,100,9.5,1,8,500,2,4,1,0,41933.8
250,35,13,2,90,3,100,9.5,1,8,500,2,4,1,0,14077.7
250,35,13,2,60,7,100,9.5,1,8,500,2,4,1,0,26356.1
250,35,13,2,90,7,100,9.5,1,8,500,2,4,1,0,9536.8
250,35,13,2,60,3,100,9.5,2,8,500,2,4,1,0,40751.8
250,35,13,2,90,3,100,9.5,2,8,500,2,4,1,0,13198.8
250,35,13,2,60,7,100,9.5,2,8,500,2,4,1,0,28796.3
250,35,13,2,90,7,100,9.5,2,8,500,2,4,1,0,9369.7
250,95,13,2,60,3,100,9.5,1,8,500,2,4,1,0,44138.8
250,95,13,2,90,3,100,9.5,1,8,500,2,4,1,0,14760.3
250,95,13,2,60,7,100,9.5,1,8,500,2,4,1,0,26349.2
250,95,13,2,90,7,100,9.5,1,8,500,2,4,1,0,10127.4
250,95,13,2,60,3,100,9.5,2,8,500,2,4,1,0,43797.8
250,95,13,2,90,3,100,9.5,2,8,500,2,4,1,0,14010.1
250,95,13,2,60,7,100,9.5,2,8,500,2,4,1,0,27937.3
250,95,13,2,90,7,100,9.5,2,8,500,2,4,1,0,9851.3
250,65,0,2,60,3,100,9.5,1,8,500,2,4,1,0,43252.8
250,65,0,2,90,3,100,9.5,1,8,500,2,4,1,0,14392.4
250,65,0,2,60,7,100,9.5,1,8,500,2,4,1,0,26276.1
250,65,0,2,90,7,100,9.5,1,8,500,2,4,1,0,9715.7
250,65,0,2,60,3,100,9.5,2,8,500,2,4,1,0,43398.7
250,65,0,2,90,3,100,9.5,2,8,500,2,4,1,0,13708.0
250,65,0,2,60,7,100,9.5,2,8,500,2,4,1,0,28185.5
250,65,0,2,90,7,100,9.5,2,8,500,2,4,1,0,9457.2
250,35,0,2,60,3,100,9.5,1,8,500,2,4,1,0,40521.3
250,35,0,2,90,3,100,9.5,1,8,500,2,4,1,0,13593.3
250,35,0,2,60,7,100,9.5,1,8,500,2,4,1,0,25885.0
250,35,0,2,90,7,100,9.5,1,8,500,2,4,1,0,8912.4
250,35,0,2,60,3,100,9.5,2,8,500,2,4,1,0,38703.8
250,35,0,2,90,3,100,9.5,2,8,500,2,4,1,0,12977.1
250,35,0,2,60,7,100,9.5,2,8,500,2,4,1,0,28332.6
250,35,0,2,90,7,100,9.5,2,8,500,2,4,1,0,8596.0
250,95,0,2,60,3,100,9.5,1,8,500,2,4,1,0,43960.8
250,95,0,2,90,3,100,9.5,1,8,500,2,4,1,0,14685.3
250,95,0,2,60,7,100,9.5,1,8,500,2,4,1,0,26273.6
250,95,0,2,90,7,100,9.5,1,8,500,2,4,1,0,10015.3
250,95,0,2,60,3,100,9.5,2,8,500,2,4,1,0,43767.7
250,95,0,2,90,3,100,9.5,2,8,500,2,4,1,0,13971.4
250,95,0,2,60,7,100,9.5,2,8,500,2,4,1,0,27866.0
250,95,0,2,90,7,100,9.5,2,8,500,2,4,1,0,9721.1
250,65,26,2,60,3,100,9.5,1,8,500,2,4,1,0,43745.0
250,65,26,2,90,3,100,9.5,1,8,500,2,4,1,0,14704.7
250,65,26,2,60,7,100,9.5,1,8,500,2,4,1,0,26596.8
250,65,26,2,90,7,100,9.5,1,8,500,2,4,1,0,10137.7
250,65,26,2,60,3,100,9.5,2,8,500,2,4,1,0,43213.6
250,65,26,2,90,3,100,9.5,2,8,500,2,4,1,0,13893.8
250,65,26,2,60,7,100,9.5,2,8,500,2,4,1,0,28568.6
250,65,26,2,90,7,100,9.5,2,8,500,2,4,1,0,9983.3
250,35,26,2,60,3,100,9.5,1,8,500,2,4,1,0,42153.5
250,35,26,2,90,3,100,9.5,1,8,500,2,4,1,0,14235.4
250,35,26,2,60,7,100,9.5,1,8,500,2,4,1,0,26465.3
250,35,26,2,90,7,100,9.5,1,8,500,2,4,1,0,9801.2
250,35,26,2,60,3,100,9.5,2,8,500,2,4,1,0,41376.3
250,35,26,2,90,3,100,9.5,2,8,500,2,4,1,0,13216.4
250,35,26,2,60,7,100,9.5,2,8,500,2,4,1,0,28985.7
250,35,26,2,90,7,100,9.5,2,8,500,2,4,1,0,9629.7
250,95,26,2,60,3,100,9.5,1,8,500,2,4,1,0,44253.2
250,95,26,2,90,3,100,9.5,1,8,500,2,4,1,0,14857.6
250,95,26,2,60,7,100,9.5,1,8,500,2,4,1,0,26479.8
250,95,26,2,90,7,100,9.5,1,8,500,2,4,1,0,10229.1
250,95,26,2,60,3,100,9.5,2,8,500,2,4,1,0,43974.4
250,95,26,2,90,3,100,9.5,2,8,500,2,4,1,0,14114.8
250,95,26,2,60,7,100,9.5,2,8,500,2,4,1,0,28105.7
250,95,26,2,90,7,100,9.5,2,8,500,2,4,1,0,9993.3
250,65,13,1,60,3,100,9.5,1,6,250,2,2,1,0,5762.7
250,65,13,1,90,3,100,9.5,1,6,250,2,2,1,0,2325.3
250,65,13,1,60,7,100,9.5,1,6,250,2,2,1,0,4009.9
250,65,13,1,90,7,100,9.5,1,6,250,2,2,1,0,1384.7
250,65,13,1,60,3,100,9.5,2,6,250,2,2,1,0,5769.7
250,65,13,1,90,3,100,9.5,2,6,250,2,2,1,0,1996.9
250,65,13,1,60,7,100,9.5,2,6,250,2,2,1,0,4616.9
250,65,13,1,90,7,100,9.5,2,6,250,2,2,1,0,1293.7
250,65,13,1,60,3,100,9.5,1,12,250,2,2,1,0,4751.5
250,65,13,1,90,3,100,9.5,1,12,250,2,2,1,0,1379.7
250,65,13,1,60,7,100,9.5,1,12,250,2,2,1,0,2563.6
250,65,13,1,90,7,100,9.5,1,12,250,2,2,1,0,1099.3
250,65,13,1,60,3,100,9.5,2,12,250,2,2,1,0,4954.8
250,65,13,1,90,3,100,9.5,2,12,250,2,2,1,0,1179.0
250,65,13,1,60,7,100,9.5,2,12,250,2,2,1,0,2649.4
250,65,13,1,90,7,100,9.5,2,12,250,2,2,1,0,862.6
250,65,13,3,60,3,100,9.5,1,6,250,2,6,1,0,152256.0
250,65,13,3,90,3,100,9.5,1,6,250,2,6,1,0,66000.1
250,65,13,3,60,7,100,9.5,1,6,250,2,6,1,0,99117.0
250,65,13,3,90,7,100,9.5,1,6,250,2,6,1,0,39817.7
250,65,13,3,60,3,100,9.5,2,6,250,2,6,1,0,149851.6
250,65,13,3,90,3,100,9.5,2,6,250,2,6,1,0,57993.0
250,65,13,3,60,7,100,9.5,2,6,250,2,6,1,0,119655.9
250,65,13,3,90,7,100,9.5,2,6,250,2,6,1,0,38079.3
250,65,13,3,60,3,100,9.5,1,12,250,2,6,1,0,122906.2
250,65,13,3,90,3,100,9.5,1,12,250,2,6,1,0,40592.1
250,65,13,3,60,7,100,9.5,1,12,250,2,6,1,0,65379.1
250,65,13,3,90,7,100,9.5,1,12,250,2,6,1,0,20749.4
250,65,13,3,60,3,100,9.5,2,12,250,2,6,1,0,127953.8
250,65,13,3,90,3,100,9.5,2,12,250,2,6,1,0,34761.1
250,65,13,3,60,7,100,9.5,2,12,250,2,6,1,0,69643.5
250,65,13,3,90,7,100,9.5,2,12,250,2,6,1,0,20289.3
250,65,13,1,60,3,100,9.5,1,6,500,2,2,0.5,0,14488.0
250,65,13,1,90,3,100,9.5,1,6,500,2,2,0.5,0,6309.7
250,65,13,1,60,7,100,9.5,1,6,500,2,2,0.5,0,8937.3
250,65,13,1,90,7,100,9.5,1,6,500,2,2,0.5,0,4851.0
250,65,13,1,60,3,100,9.5,2,6,500,2,2,0.5,0,13690.1
250,65,13,1,90,3,100,9.5,2,6,500,2,2,0.5,0,5370.7
250,65,13,1,60,7,100,9.5,2,6,500,2,2,0.5,0,7606.3
250,65,13,1,90,7,100,9.5,2,6,500,2,2,0.5,0,4237.0
250,65,13,1,60,3,100,9.5,1,12,500,2,2,0.5,0,9517.0
250,65,13,1,90,3,100,9.5,1,12,500,2,2,0.5,0,4326.5
250,65,13,1,60,7,100,9.5,1,12,500,2,2,0.5,0,5567.7
250,65,13,1,90,7,100,9.5,1,12,500,2,2,0.5,0,3646.3
250,65,13,1,60,3,100,9.5,2,12,500,2,2,0.5,0,8949.8
250,65,13,1,90,3,100,9.5,2,12,500,2,2,0.5,0,3837.8
250,65,13,1,60,7,100,9.5,2,12,500,2,2,0.5,0,4602.7
250,65,13,1,90,7,100,9.5,2,12,500,2,2,0.5,0,2866.0
250,65,13,3,60,3,100,9.5,1,6,500,2,6,0.5,0,309322.4
250,65,13,3,90,3,100,9.5,1,6,500,2,6,0.5,0,170178.8
250,65,13,3,60,7,100,9.5,1,6,500,2,6,0.5,0,204035.3
250,65,13,3,90,7,100,9.5,1,6,500,2,6,0.5,0,129744.5
250,65,13,3,60,3,100,9.5,2,6,500,2,6,0.5,0,287116.6
250,65,13,3,90,3,100,9.5,2,6,500,2,6,0.5,0,141677.0
250,65,13,3,60,7,100,9.5,2,6,500,2,6,0.5,0,174823.2
250,65,13,3,90,7,100,9.5,2,6,500,2,6,0.5,0,80721.8
250,65,13,3,60,3,100,9.5,1,12,500,2,6,0.5,0,202595.4
250,65,13,3,90,3,100,9.5,1,12,500,2,6,0.5,0,111735.2
250,65,13,3,60,7,100,9.5,1,12,500,2,6,0.5,0,140990.3
250,65,13,3,90,7,100,9.5,1,12,500,2,6,0.5,0,56334.3
250,65,13,3,60,3,100,9.5,2,12,500,2,6,0.5,0,176294.5
250,65,13,3,90,3,100,9.5,2,12,500,2,6,0.5,0,97190.8
250,65,13,3,60,7,100,9.5,2,12,500,2,6,0.5,0,112851.7
250,65,13,3,90,7,100,9.5,2,12,500,2,6,0.5,0,67419.3
250,65,13,1,60,3,100,9.5,1,6,500,2,2,1.5,0,3620.1
250,65,13,1,90,3,100,9.5,1,6,500,2,2,1.5,0,2003.7
250,65,13,1,60,7,100,9.5,1,6,500,2,2,1.5,0,2925.5
250,65,13,1,90,7,100,9.5,1,6,500,2,2,1.5,0,913.2
250,65,13,1,60,3,100,9.5,2,6,500,2,2,1.5,0,3478.2
250,65,13,1,90,3,100,9.5,2,6,500,2,2,1.5,0,2030.9
250,65,13,1,60,7,100,9.5,2,6,500,2,2,1.5,0,2918.2
250,65,13,1,90,7,100,9.5,2,6,500,2,2,1.5,0,928.4
250,65,13,1,60,3,100,9.5,1,12,500,2,2,1.5,0,2854.3
250,65,13,1,90,3,100,9.5,1,12,500,2,2,1.5,0,1177.8
250,65,13,1,60,7,100,9.5,1,12,500,2,2,1.5,0,1907.7
250,65,13,1,90,7,100,9.5,1,12,500,2,2,1.5,0,711.3
250,65,13,1,60,3,100,9.5,2,12,500,2,2,1.5,0,2830.7
250,65,13,1,90,3,100,9.5,2,12,500,2,2,1.5,0,1132.8
250,65,13,1,60,7,100,9.5,2,12,500,2,2,1.5,0,2232.7
250,65,13,1,90,7,100,9.5,2,12,500,2,2,1.5,0,662.5
250,65,13,3,60,3,100,9.5,1,6,500,2,6,1.5,0,91201.0
250,65,13,3,90,3,100,9.5,1,6,500,2,6,1.5,0,46325.4
250,65,13,3,60,7,100,9.5,1,6,500,2,6,1.5,0,68313.6
250,65,13,3,90,7,100,9.5,1,6,500,2,6,1.5,0,23323.5
250,65,13,3,60,3,100,9.5,2,6,500,2,6,1.5,0,87638.6
250,65,13,3,90,3,100,9.5,2,6,500,2,6,1.5,0,47202.0
250,65,13,3,60,7,100,9.5,2,6,500,2,6,1.5,0,70626.9
250,65,13,3,90,7,100,9.5,2,6,500,2,6,1.5,0,23844.2
250,65,13,3,60,3,100,9.5,1,12,500,2,6,1.5,0,72569.4
250,65,13,3,90,3,100,9.5,1,12,500,2,6,1.5,0,28974.5
250,65,13,3,60,7,100,9.5,1,12,500,2,6,1.5,0,43745.6
250,65,13,3,90,7,100,9.5,1,12,500,2,6,1.5,0,18438.7
250,65,13,3,60,3,100,9.5,2,12,500,2,6,1.5,0,71880.1
250,65,13,3,90,3,100,9.5,2,12,500,2,6,1.5,0,24907.4
250,65,13,3,60,7,100,9.5,2,12,500,2,6,1.5,0,52286.8
250,65,13,3,90,7,100,9.5,2,12,500,2,6,1.5,0,15881.9
150,45,13,2,75,5,85,7.5,1,6,500,2,4,1,0,20880.0
150,45,13,2,75,5,100,7.5,1,6,500,2,4,1,0,21642.8
150,45,13,2,75,5,115,7.5,1,6,500,2,4,1,0,24729.4
150,45,13,2,75,5,85,9.5,1,6,500,2,4,1,0,24636.3
150,45,13,2,75,5,115,9.5,1,6,500,2,4,1,0,27780.1
150,45,13,2,75,5,85,11.5,1,6,500,2,4,1,0,29329.5
150,45,13,2,75,5,100,11.5,1,6,500,2,4,1,0,30735.1
150,45,13,2,75,5,115,11.5,1,6,500,2,4,1,0,30517.5
200,45,13,2,75,5,85,7.5,1,6,500,2,4,1,0,14962.0
200,45,13,2,75,5,100,7.5,1,6,500,2,4,1,0,17962.9
200,45,13,2,75,5,115,7.5,1,6,500,2,4,1,0,23468.1
200,45,13,2,75,5,85,9.5,1,6,500,2,4,1,0,19081.3
200,45,13,2,75,5,115,9.5,1,6,500,2,4,1,0,29936.5
200,45,13,2,75,5,85,11.5,1,6,500,2,4,1,0,23393.8
200,45,13,2,75,5,100,11.5,1,6,500,2,4,1,0,28121.8
200,45,13,2,75,5,115,11.5,1,6,500,2,4,1,0,33544.1
200,45,13,2,75,5,85,7.5,1,8,500,2,4,1,0,13220.2
200,45,13,2,75,5,100,7.5,1,8,500,2,4,1,0,15149.1
200,45,13,2,75,5,115,7.5,1,8,500,2,4,1,0,18983.3
200,45,13,2,75,5,85,9.5,1,8,500,2,4,1,0,14927.3
200,45,13,2,75,5,115,9.5,1,8,500,2,4,1,0,24678.7
200,45,13,2,75,5,85,11.5,1,8,500,2,4,1,0,16870.3
200,45,13,2,75,5,100,11.5,1,8,500,2,4,1,0,22677.9
200,45,13,2,75,5,115,11.5,1,8,500,2,4,1,0,29239.7
250,65,13,2,75,5,85,7.5,1,6,500,2,4,1,0,13612.3
250,65,13,2,75,5,100,7.5,1,6,500,2,4,1,0,16370.9
250,65,13,2,75,5,115,7.5,1,6,500,2,4,1,0,19965.2
250,65,13,2,75,5,85,9.5,1,6,500,2,4,1,0,18237.2
250,65,13,2,75,5,115,9.5,1,6,500,2,4,1,0,27764.1
250,65,13,2,75,5,85,11.5,1,6,500,2,4,1,0,22674.0
250,65,13,2,75,5,100,11.5,1,6,500,2,4,1,0,29023.9
250,65,13,2,75,5,115,11.5,1,6,500,2,4,1,0,31708.1
250,65,13,2,75,5,85,7.5,1,8,500,2,4,1,0,12052.8
250,65,13,2,75,5,100,7.5,1,8,500,2,4,1,0,13757.5
250,65,13,2,75,5,115,7.5,1,8,500,2,4,1,0,15762.8
250,65,13,2,75,5,85,9.5,1,8,500,2,4,1,0,15137.6
250,65,13,2,75,5,115,9.5,1,8,500,2,4,1,0,21270.1
250,65,13,2,75,5,85,11.5,1,8,500,2,4,1,0,18599.6
250,65,13,2,75,5,100,11.5,1,8,500,2,4,1,0,22514.9
250,65,13,2,75,5,115,11.5,1,8,500,2,4,1,0,25020.2
250,65,13,2,75,5,85,7.5,1,12,500,2,4,1,0,10493.3
250,65,13,2,75,5,100,7.5,1,12,500,2,4,1,0,11454.1
250,65,13,2,75,5,115,7.5,1,12,500,2,4,1,0,12241.2
250,65,13,2,75,5,85,9.5,1,12,500,2,4,1,0,11981.5
250,65,13,2,75,5,115,9.5,1,12,500,2,4,1,0,15888.0
250,65,13,2,75,5,85,11.5,1,12,500,2,4,1,0,14133.6
250,65,13,2,75,5,100,11.5,1,12,500,2,4,1,0,16784.1
250,65,13,2,75,5,115,11.5,1,12,500,2,4,1,0,19485.7
150,45,13,1,75,5,85,7.5,1,6,500,2,2,1,0,2388.5
150,45,13,1,75,5,100,7.5,1,6,500,2,2,1,0,2857.5
150,45,13,1,75,5,115,7.5,1,6,500,2,2,1,0,3003.6
150,45,13,1,75,5,85,9.5,1,6,500,2,2,1,0,2847.4
150,45,13,1,75,5,115,9.5,1,6,500,2,2,1,0,3340.9
150,45,13,1,75,5,85,11.5,1,6,500,2,2,1,0,3409.4
150,45,13,1,75,5,100,11.5,1,6,500,2,2,1,0,3880.5
150,45,13,1,75,5,115,11.5,1,6,500,2,2,1,0,3654.6
200,45,13,1,75,5,85,7.5,1,6,500,2,2,1,0,2029.4
200,45,13,1,75,5,100,7.5,1,6,500,2,2,1,0,2330.8
200,45,13,1,75,5,115,7.5,1,6,500,2,2,1,0,3002.8
200,45,13,1,75,5,85,9.5,1,6,500,2,2,1,0,2708.3
200,45,13,1,75,5,115,9.5,1,6,500,2,2,1,0,3772.4
200,45,13,1,75,5,85,11.5,1,6,500,2,2,1,0,3374.0
200,45,13,1,75,5,100,11.5,1,6,500,2,2,1,0,3592.1
200,45,13,1,75,5,115,11.5,1,6,500,2,2,1,0,4214.9
200,45,13,1,75,5,85,7.5,1,8,500,2,2,1,0,1805.6
200,45,13,1,75,5,100,7.5,1,8,500,2,2,1,0,1967.8
200,45,13,1,75,5,115,7.5,1,8,500,2,2,1,0,2396.1
200,45,13,1,75,5,85,9.5,1,8,500,2,2,1,0,2149.1
200,45,13,1,75,5,115,9.5,1,8,500,2,2,1,0,3108.8
200,45,13,1,75,5,85,11.5,1,8,500,2,2,1,0,2575.5
200,45,13,1,75,5,100,11.5,1,8,500,2,2,1,0,2914.4
200,45,13,1,75,5,115,11.5,1,8,500,2,2,1,0,3688.6
250,65,13,1,75,5,85,7.5,1,6,500,2,2,1,0,1724.0
250,65,13,1,75,5,100,7.5,1,6,500,2,2,1,0,2138.9
